manual	doc_id	title
4021374	4021374-t061-om	Engine Runs Rough at Idle
4021374	4021374-t072-om	Engine Starts But Will Not Keep Running
4021374	4021374-t078-om	Engine Will Not Crank or Cranks Slowly (Electric Starter)
4021374	4021374-t080-om	Engine Will Not Reach Rated Speed (RPM)
4021374	4021374-t081-om	Engine Will Not Shut Off
4021374	4021374-t105-om	Lubricating Oil Pressure Low
4021375	3381307	All Diesel Engines Worldwide Generator Drive
4021375	3381310	K19 Engines Australia and New Zealand Automotive
4021375	3381321	All Engines United States and Canada Industrial (Off-Highway)
4021375	3381322	All Engines International Industrial (Off-Highway)
4021375	3381775	All Engines Worldwide Marine/Commercial Propulsion and Auxiliary Products
4021375	3666013-t024-om	Coolant Temperature is Below Normal
4021375	3666013-t026-155-om	Coolant Temperature Above Normal (Marine)
4021375	3666013-t026-om	Coolant Temperature Above Normal
4021375	3666013-t043-om	Engine Hard to Start or Will Not Start (Exhaust Smoke)
4021375	3666013-t044-om	Engine Difficult to Start or Will Not Start (No Exhaust Smoke)
4021375	3666013-t057-om	Engine Power Output Low
4021375	3666013-t061-011-om	Engine Runs Rough at Idle, Warm Engine
4021375	3666013-t072-om	Engine Starts But Will Not Keep Runnings
4021375	3666013-t077-om	Engine Will Not Crank or Cranks Slowly (Air Starter)
4021375	3666013-t078-om	Engine Will Not Crank
4021375	3666013-t080-om	Engine Will Not Reach Rated Speed (RPM)
4021375	3666013-t081-006-om	Exhaust Smoke Excessive Under Load
4021375	3666013-t081-om	Engine Will Not Shut Off
4021375	3666013-t105-om	Lubricating Oil Pressure Low
4021375	4021375-t004-tr	Air Compressor Air Pressure Rises Slowly
4021375	4021375-t006-tr	Air Compressor Noise is Excessive
4021375	4021375-t007-tr	Air Compressor Pumping Excess Lubricating Oil into the Air System
4021375	4021375-t008-tr	Air Compressor Will Not Maintain Adequate Air Pressure (Not Pumping Continuously)
4021375	4021375-t009-tr	Air Compressor Will Not Pump Air
4021375	4021375-t010-tr	Air Compressor Will Not Stop Pumping
4021375	4021375-t013-tr	Alternator Not Charging or Insufficient Charging
4021375	4021375-t014-tr	Alternator Overcharging
4021375	4021375-t020-tr	Coolant Loss - External
4021375	4021375-t021-tr	Coolant Loss - Internal
4021375	4021375-t021-tr	Coolant Loss - Internal
4021375	4021375-t022-tr	Coolant Temperature Above Normal - Gradual Overheat
4021375	4021375-t023-tr	Coolant Temperature Above Normal - Sudden Overheat
4021375	4021375-t024-tr	Coolant Temperature Below Normal
4021375	4021375-t027-tr	Crankcase Gases (Blowby) Excessive
4021375	4021375-t033-tr	Engine Acceleration or Response Poor
4021375	4021375-t041-tr	Engine Decelerates Slowly
4021375	4021375-t043-tr	Engine Difficult to Start or Will Not Start (Exhaust Smoke)
4021375	4021375-t044-tr	Engine Difficult to Start or Will Not Start (No Exhaust Smoke)
4021375	4021375-t047-tr	Engine Noise Excessive
4021375	4021375-t048-tr	Engine Noise Excessive - Combustion Knocks
4021375	4021375-t049-tr	Engine Noise Excessive - Connecting Rod
4021375	4021375-t050-tr	Engine Noise Excessive - Main Bearing
4021375	4021375-t051-tr	Engine Noise Excessive - Piston
4021375	4021375-t052-tr	Engine Noise Excessive - Turbocharger
4021375	4021375-t057-tr	Engine Power Output Low
4021375	4021375-t061-tr	Engine Runs Rough at Idle
4021375	4021375-t062-tr	Engine Runs Rough or Misfires
4021375	4021375-t064-tr	Engine Shuts Off Unexpectedly or Dies During Deceleration
4021375	4021375-t066-tr	Engine Speed Surges at Low or High Idle
4021375	4021375-t072-tr	Engine Starts But Will Not Keep Running
4021375	4021375-t077-tr	Engine Will Not Crank or Cranks Slowly (Air Starter)
4021375	4021375-t078-tr	Engine Will Not Crank or Cranks Slowly (Electric Starter)
4021375	4021375-t080-tr	Engine Will Not Reach Rated Speed (RPM)
4021375	4021375-t081-tr	Engine Will Not Shut Off
4021375	4021375-t087-tr	Fuel Consumption Excessive
4021375	4021375-t091-tr	Fuel in Coolant
4021375	4021375-t092-tr	Fuel in the Lubricating Oil
4021375	4021375-t096-tr	Intake Manifold Air Temperature Above Specification
4021375	4021375-t097-tr	Intake Manifold Pressure (Boost) is Below Normal
4021375	4021375-t102-tr	Lubricating Oil Consumption Excessive
4021375	4021375-t102-tr	Lubricating Oil Consumption Excessive
4021375	4021375-t102-tr	Lubricating Oil Consumption Excessive
4021375	4021375-t104-tr	Lubricating Oil Pressure High
4021375	4021375-t105-tr	Lubricating Oil Pressure Low
4021375	4021375-t106-tr	Lubricating Oil Sludge in the Crankcase Excessive
4021375	4021375-t107-tr	Lubricating Oil Temperature Above Specfication
4021375	4021375-t107-tr	Lubricating Oil Temperature Above Specification
4021375	4021375-t108-tr	Lubricating or Transmission Oil in the Coolant
4021375	4021375-t116-tr	Smoke, Black - Excessive
4021375	4021375-t118-tr	Smoke, White - Excessive
4021375	4021375-t122-tr	Turbocharger Leaks Engine Oil or Fuel
4021375	tr-frwd	foreword
4021389	3381321	All Engines, United States and Canada, Industrial (Off-Highway)
4021389	3381322	All Engines, International, Industrial (Off-Highway)
4021389	4021389-t004-om	Air Compressor Air Pressure Rises Slowly
4021389	4021389-t005-om	Air Compressor Cycles Frequently
4021389	4021389-t006-om	Air Compressor Noise is Excessive
4021389	4021389-t007-om	Air Compressor Pumping Excess Lubricating Oil into the Air System
4021389	4021389-t008-om	Air Compressor Will Not Maintain Adequate Air Pressure (Not Pumping Continuously)
4021389	4021389-t010-om	Air Compressor Will Not Stop Pumping
4021389	4021389-t013-om	Alternator Not Charging or Insufficient Charging
4021389	4021389-t014-om	Alternator Overcharging
4021389	4021389-t018-om	Coolant Contamination
4021389	4021389-t020-om	Coolant Loss - External
4021389	4021389-t022-om	Coolant Temperature Above Normal - Gradual Overheat
4021389	4021389-t023-om	Coolant Temperature Above Normal - Sudden Overheat
4021389	4021389-t024-om	Coolant Temperature Below Normal
4021389	4021389-t033-om	Engine Acceleration or Response Poor
4021389	4021389-t043-om	Engine Difficult to Start or Will Not Start (Exhaust Smoke)
4021389	4021389-t044-om	Engine Difficult to Start or Will Not Start (No Exhaust Smoke)
4021389	4021389-t047-om	Engine Noise Excessive
4021389	4021389-t048-om	Engine Noise Excessive - Combustion Knocks
4021389	4021389-t057-om	Engine Power Output Low
4021389	4021389-t061-om	Engine Runs Rough at Idle
4021389	4021389-t062-om	Engine Runs Rough or Misfires
4021389	4021389-t064-om	Engine Shuts Off Unexpectedly or Dies During Deceleration
4021389	4021389-t066-om	Engine Speed Surges at Low or High Idle
4021389	4021389-t067-om	Engine Speed Surges Under Load or in Operating Range
4021389	4021389-t072-om	Engine Starts But Will Not Keep Running
4021389	4021389-t075-om	Engine Vibration Excessive
4021389	4021389-t077-om	Engine Will Not Crank or Cranks Slowly (Air Starter)
4021389	4021389-t078-om	Engine Will Not Crank or Cranks Slowly (Electric Starter)
4021389	4021389-t080-om	Engine Will Not Reach Rated Speed (RPM)
4021389	4021389-t081-006-om	Exhaust Smoke Excessive Under Load
4021389	4021389-t081-om	Engine Will Not Shut Off
4021389	4021389-t087-om	Fuel Consumption Excessive
4021389	4021389-t091-om	Fuel in Coolant
4021389	4021389-t092-om	Fuel in the Lubricating Oil
4021389	4021389-t093-om	Fuel or Lubricating Oil Leaking From Exhaust Manifold
4021389	4021389-t096-om	Intake Manifold Air Temperature Above Specification
4021389	4021389-t097-om	Intake Manifold Pressure (Boost) is Below Normal
4021389	4021389-t102-om	Lubricating Oil Consumption Excessive
4021389	4021389-t103-75-om	Lubricating Oil Loss
4021389	4021389-t103-om	Lubricating Oil Contaminated
4021389	4021389-t104-om	Lubricating Oil Pressure High
4021389	4021389-t105-om	Lubricating Oil Pressure Low
4021389	4021389-t106-om	Lubricating Oil Sludge in the Crankcase Excessive
4021389	4021389-t116-om	Smoke, Black - Excessive
4021389	4021389-t118-om	Smoke, White - Excessive
4021389	4021389-t122-om	Turbocharger Leaks Engine Oil or Fuel
4021391	3381321	All Engines, United States and Canada, Industrial (Off-Highway)
4021391	3381322	All Engines, International, Industrial (Off-Highway)
4021419	4021419-t016-tr	Communication Error - Electronic Service Tool or Control Device
4021419	4021419-t021-tr	Coolant Loss - Internal
4021419	4021419-t025-tr	Coolant in the Lubricating Oil
4021419	4021419-t041-tr	Engine Decelerates Slowly
4021419	4021419-t043-tr	Engine Difficult to Start or Will Not Start (Exhaust Smoke)
4021419	4021419-t044-tr	Engine Difficult to Start or Will Not Start (No Exhaust Smoke)
4021419	4021419-t057-tr	Engine Power Output Low
4021419	4021419-t058-tr	Engine Power Output Low - Performance Measurement
4021419	4021419-t062-tr	Engine Runs Rough or Misfires
4021419	4021419-t064-tr	Engine Shuts Off Unexpectedly or Dies During Deceleration
4021419	4021419-t066-tr	Engine Speed Surges at Low or High Idle
4021419	4021419-t067-tr	Engine Speed Surges Under Load or in Operating Range
4021419	4021419-t072-tr	Engine Starts But Will Not Keep Running
4021419	4021419-t073-tr	Engine Transient Response Poor
4021419	4021419-t080-tr	Engine Will Not Reach Rated Speed (RPM)
4021419	4021419-t081-tr	Engine Will Not Shut Off
4021419	4021419-t083-tr	Fault Code Warning Lamps Stay On (No Apparent Reason)
4021419	4021419-t084-tr	Fault Code Warning Lamps Do Not Illuminate
4021419	4021419-t087-tr	Fuel Consumption Excessive
4021419	4021419-t091-tr	Fuel in Coolant
4021419	4021419-t092-5-tr	Fuel Leak - External
4021419	4021419-t092-tr	Fuel in the Lubricating Oil
4021419	4021419-t116-tr	Smoke, Black - Excessive
4021419	4021419-t118-tr	Smoke, White - Excessive
4021419	trng-frwd	foreword
4021442	4021442-t033-tr	Engine Acceleration or Response Poor
4021442	4021442-t043-tr	Engine Difficult to Start or Will Not Start (Exhaust Smoke)
4021442	4021442-t044-tr	Engine Difficult to Start or Will Not Start (No Exhaust Smoke)
4021442	4021442-t057-tr	Engine Power Output Low
4021442	4021442-t061-tr	Engine Runs Rough at Idle
4021442	4021442-t062-tr	Engine Runs Rough or Misfires
4021442	4021442-t064-tr	Engine Shuts Off Unexpectedly or Dies During Deceleration
4021442	4021442-t066-tr	Engine Speed Surges at Low or High Idle
4021442	4021442-t067-tr	Engine Speed Surges Under Load or in Operating Range
4021442	4021442-t072-tr	Engine Starts But Will Not Keep Running
4021442	4021442-t080-tr	Engine Will Not Reach Rated Speed (RPM)
4021442	4021442-t081-tr	Engine Will Not Shut Off
4021442	4021442-t083-tr	Fault Code Warning Lamps Stay On (No Apparent Reason)
4021442	4021442-t084-tr	Fault Code Warning Lamps Do Not Illuminate
4021442	4021442-t087-tr	Fuel Consumption Excessive
4021442	4021442-t087-tr	Fuel Consumption Excessive
4021442	4021442-t116-tr	Smoke, Black — Excessive
4021442	4021442-t118-tr	Smoke, White — Excessive
4021442	tr-frwd	foreword
4021499	4021499-t102-tr	Lubricating Oil Consumption Excessive
4021499	4021499-t102-tr	Lubricating Oil Consumption Excessive
4021499	4021499-t107-tr	Lubricating Oil Temperature Above Specification
4021499	4021499-t122-tr	Turbocharger Leaks Engine Oil or Fuel
4021528	4021528-t021-tr	Coolant Loss - Internal
4021528	4021528-t027-tr	Crankcase Gases (Blowby) Excessive
4021528	4021528-t057-tr	This troubleshooting symptom tree has been updated to include details of inspecting the filter screen in the fuel pump shutoff valve block.
4021528	4021528-t092	Fuel in the Lubricating Oil
4021528	4021528-t102-tr	Lubricating Oil Consumption Excessive
4021528	4021528-t102-tr	Lubricating Oil Consumption Excessive
4021528	4021528-t104-tr	Lubricating Oil Pressure High
4021528	4021528-t105-tr	Lubricating Oil Pressure Low
4021528	4021528-t107-tr	Lubricating Oil Temperature Above Specfication
4021528	4021528-t108-tr	Lubricating or Transmission Oil in the Coolant
4021530	3381307	All Diesel Engines Worldwide Generator Drive
4021530	3381310	K19 Engines Australia and New Zealand Automotive
4021530	3381321	All Engines United States and Canada Industrial (Off-Highway)
4021530	3381322	All Engines International Industrial (Off-Highway)
4021530	3381775	All Engines Worldwide Marine/Commercial Propulsion and Auxiliary Products
4021530	3666013-t024-om	Coolant Temperature is Below Normal
4021530	3666013-t026-155-om	Coolant Temperature Above Normal (Marine)
4021530	3666013-t026-om	Coolant Temperature Above Normal
4021530	3666013-t043-om	Engine Hard to Start or Will Not Start (Exhaust Smoke)
4021530	3666013-t044-om	Engine Difficult to Start or Will Not Start (No Exhaust Smoke)
4021530	3666013-t057-om	Engine Power Output Low
4021530	3666013-t061-011-om	Engine Runs Rough at Idle, Warm Engine
4021530	3666013-t072-om	Engine Starts But Will Not Keep Runnings
4021530	3666013-t077-om	Engine Will Not Crank or Cranks Slowly (Air Starter)
4021530	3666013-t078-om	Engine Will Not Crank
4021530	3666013-t080-om	Engine Will Not Reach Rated Speed (RPM)
4021530	3666013-t081-006-om	Exhaust Smoke Excessive Under Load
4021530	3666013-t081-om	Engine Will Not Shut Off
4021530	3666013-t105-om	Lubricating Oil Pressure Low
4021530	4021530-t004-tr	Air Compressor Air Pressure Rises Slowly
4021530	4021530-t006-tr	Air Compressor Noise is Excessive
4021530	4021530-t007-tr	Air Compressor Pumping Excess Lubricating Oil into the Air System
4021530	4021530-t008-tr	Air Compressor will Not Maintain Adequate Air Pressure (Not Pumping Continuously)
4021530	4021530-t009-tr	Air Compressor Will Not Pump Air
4021530	4021530-t010-tr	Air Compressor Will Not Stop Pumping
4021530	4021530-t013-tr	Alternator Not Charging or Insufficient Charging
4021530	4021530-t014-tr	Alternator Overcharging
4021530	4021530-t020-tr	Coolant Loss - External
4021530	4021530-t021-225-tr	Coolant Pressure Low
4021530	4021530-t021-tr	Coolant Loss - Internal
4021530	4021530-t021-tr	Coolant Loss - Internal
4021530	4021530-t022-tr	Coolant Temperature Above Normal - Gradual Overheat
4021530	4021530-t023-tr	Coolant Temperature Above Normal - Sudden Overheat
4021530	4021530-t024-tr	Coolant Temperature is Below Normal
4021530	4021530-t027-tr	Crankcase Gases (Blowby) Excessive
4021530	4021530-t027-tr	Crankcase Gases (Blowby) Excessive
4021530	4021530-t047-tr	Engine Noise Excessive
4021530	4021530-t048-tr	Engine Noise Excessive - Combustion Knocks
4021530	4021530-t048-tr	Engine Noise Excessive - Combustion Knocks
4021530	4021530-t049-tr	Engine Noise Excessive - Connecting Rod
4021530	4021530-t050-tr	Engine Noise Excessive - Main Bearing
4021530	4021530-t051-tr	Engine Noise Excessive - Piston
4021530	4021530-t052-tr	Engine Noise Excessive - Turbocharger
4021530	4021530-t077-tr	Engine Will Not Crank or Cranks Slowly (Air Starter)
4021530	4021530-t078-tr	Engine Will Not Crank or Cranks Slowly (Electric Starter)
4021530	4021530-t081-tr	Engine Will Not Shut Off
4021530	4021530-t087-tr	Fuel Consumption Excessive
4021530	4021530-t089-tr	Fuel Temperature Above Normal Operating Range
4021530	4021530-t091-tr	Fuel in Coolant
4021530	4021530-t092-5-tr	Fuel Leak - External
4021530	4021530-t092-tr	Fuel in the Lubricating Oil
4021530	4021530-t096-20-tr	Intake Manifold Air Temperature Is High (Rapid Rise)
4021530	4021530-t096-55-tr	Intake Manifold Pressure is High
4021530	4021530-t096-tr	Intake Manifold Air Temperature Above Specification
4021530	4021530-t102-tr	Lubricating Oil Consumption Excessive
4021530	4021530-t102-tr	Lubricating Oil Consumption Excessive
4021530	4021530-t102-tr	Lubricating Oil Consumption Excessive
4021530	4021530-t104-tr	Lubricating Oil Pressure High
4021530	4021530-t105-tr	Lubricating Oil Pressure Low
4021530	4021530-t106-tr	Lubricating Oil Sludge in the Crankcase Excessive
4021530	4021530-t107-tr	Lubricating Oil Temperature Above Specfication
4021530	4021530-t107-tr	Lubricating Oil Temperature Above Specification
4021530	4021530-t107-tr	Lubricating Oil Temperature Above Specifications
4021530	4021530-t108-tr	Lubricating or Transmission Oil in the Coolant
4021530	4021530-t108-tr	Lubricating or Transmission Oil in the Coolant
4021530	4021530-t122-tr	Turbocharger Leaks Engine Oil or Fuel
4021530	shopds-frwd	Foreword
4021538	4021538-t013-om	Alternator Not Charging or Insufficient Charging
4021538	4021538-t014-om	Alternator Overcharging
4021538	4021538-t020-om	Coolant Loss - External
4021538	4021538-t022-156-om	Coolant Temperature Above Normal - Sea Water Cooling System
4021538	4021538-t022-om	Coolant Temperature Above Normal - Gradual Overheat
4021538	4021538-t023-om	Coolant Temperature Above Normal - Sudden Overheat
4021538	4021538-t024-om	Coolant Temperature Below Normal
4021538	4021538-t033-om	Engine Acceleration or Response Poor
4021538	4021538-t043-om	Engine Difficult to Start or Will Not Start (Exhaust Smoke)
4021538	4021538-t044-om	Engine Difficult to Start or Will Not Start (No Exhaust Smoke)
4021538	4021538-t047-om	Engine Noise Excessive
4021538	4021538-t048-om	Engine Noise Excessive - Combustion Knocks
4021538	4021538-t052-om	Engine Noise Excessive - Turbocharger
4021538	4021538-t057-om	Engine Power Output Low
4021538	4021538-t061-om	Engine Runs Rough at Idle
4021538	4021538-t062-om	Engine Runs Rough or Misfires
4021538	4021538-t064-om	Engine Shuts Off Unexpectedly or Dies During Deceleration
4021538	4021538-t066-om	Engine Speed Surges at Low or High Idle
4021538	4021538-t067-om	Engine Speed Surges Under Load or in Operating Range
4021538	4021538-t072-om	Engine Starts But Will Not Keep Running
4021538	4021538-t075-om	Engine Vibration Excessive
4021538	4021538-t078-om	Engine Will Not Crank or Cranks Slowly (Electric Starter)
4021538	4021538-t080-om	Engine Will Not Reach Rated Speed (RPM)
4021538	4021538-t087-om	Fuel Consumption Excessive
4021538	4021538-t092-om	Fuel in the Lubricating Oil
4021538	4021538-t096-om	Intake Manifold Air Temperature Above Specification
4021538	4021538-t097-om	Intake Manifold Pressure (Boost) is Below Normal
4021538	4021538-t102-om	Lubricating Oil Consumption Excessive
4021538	4021538-t103-om	Lubricating Oil Contaminated
4021538	4021538-t104-om	Lubricating Oil Pressure High
4021538	4021538-t105-om	Lubricating Oil Pressure Low
4021538	4021538-t106-om	Lubricating Oil Sludge in the Crankcase Excessive
4021538	4021538-t116-om	Smoke, Black - Excessive
4021538	4021538-t118-om	Smoke, White - Excessive
4021538	4021538-t122-om	Turbocharger Leaks Engine Oil or Fuel
4021538	4021538-t185-om	Turbocharger - Compressor Seal Oil Leak
4021538	4021538-t186-om	Turbocharger - Turbine Seal Oil Leak
4021538	4081863	CMD Diamond Recreational, Marine Propulsion
4021539	4021539-t006-tr	Air Compressor Noise is Excessive
4021539	4021539-t047-tr	Engine Noise Excessive
4021555	mrm-frwd	Service Forward
4021587	marpanel-frwd	Forword
4021589	3381775	All Engines Worldwide Marine/Commercial Propulsion and Auxiliary Products
4021589	3381863	All Engines Worldwide Marine Recreational Propulsion Products
4021589	marpanel-frwd	Forword
4021592	4021592-t004-tr	Air Compressor Air Pressure Rises Slowly
4021592	4021592-t006-tr	Air Compressor Noise is Excessive
4021592	4021592-t007-tr	Air Compressor Pumping Excess Lubricating Oil into the Air System
4021592	4021592-t008-tr	Air Compressor Will Not Maintain Adequate Air Pressure (Not Pumping Continuously)
4021592	4021592-t009-tr	Air Compressor Will Not Pump Air
4021592	4021592-t010-tr	Air Compressor Will Not Stop Pumping
4021592	4021592-t013-tr	Alternator Not Charging or Insufficient Charging
4021592	4021592-t014-tr	Alternator Overcharging
4021592	4021592-t020-tr	Coolant Loss - External
4021592	4021592-t021-tr	Coolant Loss - Internal
4021592	4021592-t022-tr	Coolant Temperature Above Normal - Gradual Overheat
4021592	4021592-t023-tr	Coolant Temperature is Above Normal - Sudden Overheat
4021592	4021592-t024-tr	Coolant Temperature is Below Normal
4021592	4021592-t026-156-tr	Coolant Temperature Above Normal - Sea Water Cooling
4021592	4021592-t027-tr	Crankcase Gases (Blowby) Excessive
4021592	4021592-t047-tr	Engine Noise Excessive
4021592	4021592-t048-tr	Engine Noise Excessive - Combustion Knocks
4021592	4021592-t049-tr	Engine Noise Excessive - Connecting Rod
4021592	4021592-t050-tr	Engine Noise Excessive - Main Bearing
4021592	4021592-t051-tr	Engine Noise Excessive - Piston
4021592	4021592-t052-tr	Engine Noise Excessive - Turbocharger
4021592	4021592-t077-tr	Engine Will Not Crank or Cranks Slowly (Air Starter)
4021592	4021592-t078-tr	Engine Will Not Crank or Cranks Slowly (Electric Starter)
4021592	4021592-t081-tr	Engine Will Not Shut Off
4021592	4021592-t083-tr	Fault Code Warning Lamps Stay On (No Apparent Reason)
4021592	4021592-t084-tr	Fault Code Warning Lamps Do Not Illuminate
4021592	4021592-t087-tr	Fuel Consumption Excessive
4021592	4021592-t089-tr	Fuel Temperature Above Normal Operating Range
4021592	4021592-t091-tr	Fuel in Coolant
4021592	4021592-t092-tr	Fuel in the Lubricating Oil
4021592	4021592-t096-tr	Intake Manifold Air Temperature Above Specification
4021592	4021592-t099-tr	Low Idle Adjust Switch Does Not Work
4021592	4021592-t102-tr	Lubricating Oil Consumption Excessive
4021592	4021592-t102-tr	Lubricating Oil Consumption Excessive
4021592	4021592-t102-tr	Lubricating Oil Consumption Excessive
4021592	4021592-t104-tr	Lubricating Oil Pressure High
4021592	4021592-t105-tr	Lubricating Oil Pressure Low
4021592	4021592-t106-tr	Lubricating Oil Sludge in the Crankcase Excessive
4021592	4021592-t107-tr	Lubricating Oil Temperature Above Specfication
4021592	4021592-t107-tr	Lubricating Oil Temperature Above Specification
4021592	4021592-t108-tr	Lubricating or Transmission Oil in the Coolant
4021592	4021592-t108-tr	Lubricating or Transmission Oil in the Coolant
4021592	4021592-t122-tr	Turbocharger Leaks Engine Oil or Fuel
4021592	shop-frwd	Forward
4021617	marpanel-frwd	Foreword
4021618	3381775	All Engines Worldwide Marine/Commercial Propulsion and Auxiliary Products
4021618	3381863	All Engines Worldwide Marine Recreational Propulsion Products
4021618	marpanel-frwd	Forward
4021631	3381307	All Engines Worldwide Generator Drive
4021631	3381321	All Engines Off-Highway Engines United States and Canada
4021631	3381322	All Engines Off-Highway Engines International
4021631	3381772	Recreational Applications Marine Propulsion Products
4021631	3381775	All Engines Commercial Applications Marine Propulsion and Marine Auxiliary Products Worldwide
4021674	4021674-t016-tr	Communication Error — Electronic Service Tool or Control Device
4021674	4021674-t083-tr	Fault Code Warning Lamps Stay On (No Apparent Reason)
4021674	4021674-t084-tr	Fault Code Warning Lamps Do Not Illuminate
4021674	4021674-t087-tr	Fuel Consumption Excessive
4021674	4021674-t091-tr	Fuel in Coolant
4021674	4021674-t092-tr	Fuel in the Lubricating Oil
4021674	tr-frwd	Foreword
4021939	3381775	All Engines Worldwide Commercial Marine Propulsion Auxiliary Products
4021939	4081863	CMD Diamond Recreational Marine Propulsion
4021939	4081872	CMD Quantum Recreational Marine Propulsion (QSB5.9/QSC8.3/QSL9/QSM11)
4021939	4081872	CMD Quantum Recreational Marine Propulsion (QSB5.9/QSC8.3/QSL9/QSM11)
4021939	4081921	CMD Quantum Commercial Marine Propulsion (QSB5.9/QSC8.3/QSL9/QSM11)
4021939	4324826	Cummins Recreational Marine Propulsion (QSB5.9/QSB6.7/QSC8.3/QSL9/QSM11)
4021939	4324827	Cummins Light Commercial Marine Propulsion (4B/QSB5.9/6B/QSB6.7/6C/QSC8.3/QSL9/QSM11)
4021940	3381775	All Engines Worldwide Commercial Marine Propulsion Auxiliary Products
4021940	4021940-t013-om	Alternator Not Charging or Insufficient Charging
4021940	4021940-t019-om	Coolant Loss
4021940	4021940-t022-om	Coolant Temperature Above Normal - Gradual Overheat
4021940	4021940-t023-om	Coolant Temperature is Above Normal - Sudden Overheat
4021940	4021940-t024-om	Coolant Temperature is Below Normal
4021940	4021940-t027-om	Crankcase Gases (Blowby) Excessive
4021940	4021940-t033-om	Engine Acceleration or Response Poor
4021940	4021940-t041-om	Engine Decelerates Slowly
4021940	4021940-t043-om	Engine Difficult to Start or Will Not Start (Exhaust Smoke)
4021940	4021940-t044-om	Engine Difficult to Start or Will Not Start (No Exhaust Smoke)
4021940	4021940-t047-om	Engine Noise Excessive
4021940	4021940-t048-om	Engine Noise Excessive - Combustion Knocks
4021940	4021940-t052-om	Engine Noise Excessive - Turbocharger
4021940	4021940-t057-om	Engine Power Output Low
4021940	4021940-t061-om	Engine Runs Rough at Idle
4021940	4021940-t062-om	Engine Runs Rough or Misfires
4021940	4021940-t064-om	Engine Shuts Off Unexpectedly or Dies During Deceleration
4021940	4021940-t075-om	Engine Vibration Excessive
4021940	4021940-t080-om	Engine Will Not Reach Rated Speed (RPM)
4021940	4021940-t081-om	Engine Will Not Shut Off
4021940	4021940-t087-om	Fuel Consumption Excessive
4021940	4021940-t091-om	Fuel in Coolant
4021940	4021940-t092-om	Fuel in the Lubricating Oil
4021940	4021940-t102-om	Lubricating Oil Consumption Excessive
4021940	4021940-t103-om	Lubricating Oil Contaminated
4021940	4021940-t104-om	Lubricating Oil Pressure High
4021940	4021940-t107-om	Lubricating Oil Temperature Above Specification
4021940	4021940-t116-om	Smoke, Black - Excessive
4021940	4021940-t118-om	Smoke, White - Excessive
4021940	4021940-t122-om	Turbocharger Leaks Engine Oil or Fuel
4021940	4021940-t185-om	Turbocharger - Compressor Seal Oil Leak
4021940	4021940-t186-om	Turbocharger - Turbine Seal Oil Leak
4021940	4081863	CMD Diamond Recreational Marine Propulsion
4021940	4081872	CMD Quantum Recreational Marine Propulsion (QSB5.9/QSC8.3/QSL9/QSM11)
4021940	4081872	CMD Quantum Recreational Marine Propulsion (QSB5.9/QSC8.3/QSL9/QSM11)
4021940	4081921	CMD Quantum Commercial Marine Propulsion (QSB5.9/QSC8.3/QSL9/QSM11)
4021940	4324826	Cummins Recreational Marine Propulsion (QSB5.9/QSB6.7/QSC8.3/QSL9/QSM11)
4021940	4324827	Cummins Light Commercial Marine Propulsion (4B/QSB5.9/6B/QSB6.7/6C/QSC8.3/QSL9/QSM11)
4021941	3381321	All Engines United States and Canada Industrial (Off-Highway)
4021941	3381322	All Engines International Industrial (Off-Highway)
4021942	3381321	All Engines United States and Canada Industrial (Off-Highway)
4021942	3381322	All Engines International Industrial (Off-Highway)
4021942	4021942-t004-om	Air Compressor Air Pressure Rises Slowly
4021942	4021942-t005-om	Air Compressor Cycles Frequently
4021942	4021942-t006-om	Air Compressor Noise is Excessive
4021942	4021942-t007-om	Air Compressor Pumping Excess Lubricating Oil into the Air System
4021942	4021942-t008-om	Air Compressor Will Not Maintain Adequate Air Pressure (Not Pumping Continuously)
4021942	4021942-t010-om	Air Compressor Will Not Stop Pumping
4021942	4021942-t013-om	Alternator Not Charging or Insufficient Charging
4021942	4021942-t019-om	Coolant Loss
4021942	4021942-t022-om	Coolant Temperature Above Normal - Gradual Overheat
4021942	4021942-t023-om	Coolant Temperature Above Normal - Sudden Overheat
4021942	4021942-t024-om	Coolant Temperature Below Normal
4021942	4021942-t027-om	Crankcase Gases (Blowby) Excessive
4021942	4021942-t033-om	Engine Acceleration or Response Poor
4021942	4021942-t041-om	Engine Decelerates Slowly
4021942	4021942-t043-om	Engine Difficult to Start or Will Not Start (Exhaust Smoke)
4021942	4021942-t044-om	Engine Difficult to Start or Will Not Start (No Exhaust Smoke)
4021942	4021942-t047-om	Engine Noise Excessive
4021942	4021942-t048-om	Engine Noise Excessive - Combustion Knocks
4021942	4021942-t057-om	Engine Power Output Low
4021942	4021942-t061-om	Engine Runs Rough at Idle
4021942	4021942-t062-om	Engine Runs Rough or Misfires
4021942	4021942-t064-om	Engine Shuts Off Unexpectedly or Dies During Deceleration
4021942	4021942-t066-om	Engine Speed Surges at Low or High Idle
4021942	4021942-t067-om	Engine Speed Surges Under Load or in Operating Range
4021942	4021942-t072-om	Engine Starts But Will Not Keep Running
4021942	4021942-t075-om	Engine Vibration Excessive
4021942	4021942-t077-om	Engine Will Not Crank or Cranks Slowly (Air Starter)
4021942	4021942-t078-om	Engine Will Not Crank or Cranks Slowly (Electric Starter)
4021942	4021942-t080-om	Engine Will Not Reach Rated Speed (RPM)
4021942	4021942-t081-om	Engine Will Not Shut Off
